Date,Component,Type,Event,Event ID
2026-08-18 09:09:16,sflib,STATUS,"Fetching (GET): https://www.fortiguard.com/search?q=10.10.10.201&engine=8 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",25467
2026-08-18 09:09:16,sfp_ipapico,DEBUG,Error processing JSON response: Expecting value: line 1 column 1 (char 0),25468
2026-08-18 09:09:16,sfp_ipapico,STATUS,No results returned from ipapi.co,25469
2026-08-18 09:09:16,sfp_tool_nuclei,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25470
2026-08-18 09:09:16,sfp_tool_nuclei,ERROR,You enabled sfp_tool_nuclei but did not set a path to the tool and/or templates!,25471
2026-08-18 09:09:16,sfp_virustotal,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25472
2026-08-18 09:09:16,sflib,STATUS,"Fetching (GET): https://www.virustotal.com/vtapi/v2/ip-address/report?ip=10.10.10.201&apikey=XXX (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",25473
2026-08-18 09:09:17,sflib,STATUS,Fetched https://www.virustotal.com/vtapi/v2/ip-address/report?ip=10.10.10.201&apikey=XXX (50975 bytes in 0.9565238952636719s),25474
2026-08-18 09:09:18,sflib,STATUS,Fetched https://www.fortiguard.com/search?q=10.10.10.201&engine=8 (103357 bytes in 2.513273000717163s),25475
2026-08-18 09:09:18,sfp_threatcrowd,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25476
2026-08-18 09:09:18,sflib,STATUS,"Fetching (GET): https://www.threatcrowd.org/searchApi/v2/ip/report/?ip=10.10.10.201 (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",25477
2026-08-18 09:09:18,sflib,ERROR,Failed to connect to https://www.threatcrowd.org/searchApi/v2/ip/report/?ip=10.10.10.201,25478
2026-08-18 09:09:18,sfp_threatcrowd,STATUS,No ThreatCrowd info found for 10.10.10.201,25479
2026-08-18 09:09:18,sfp_voipbl,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25480
2026-08-18 09:09:18,sfp_voipbl,DEBUG,Checking maliciousness of 10.10.10.201 (IP_ADDRESS) with VoIP Blacklist (VoIPBL),25481
2026-08-18 09:09:19,sfp_maltiverse,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25482
2026-08-18 09:09:19,sflib,STATUS,"Fetching (GET): https://api.maltiverse.com/ip/10.10.10.201 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",25483
2026-08-18 09:09:19,sflib,STATUS,Fetched https://api.maltiverse.com/ip/10.10.10.201 (73 bytes in 0.5367982387542725s),25484
2026-08-18 09:09:19,sfp_maltiverse,ERROR,Bad request. 10.10.10.201 is not a valid IP Address,25485
2026-08-18 09:09:19,sfp_hackertarget,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25486
2026-08-18 09:09:19,sflib,STATUS,"Fetching (GET): https://api.hackertarget.com/reverseiplookup/?q=10.10.10.201 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",25487
2026-08-18 09:09:20,sflib,STATUS,Fetched https://api.hackertarget.com/reverseiplookup/?q=10.10.10.201 (33 bytes in 0.49782896041870117s),25488
2026-08-18 09:09:20,sfp_hackertarget,DEBUG,Found 1 on 10.10.10.201,25489
2026-08-18 09:09:20,sfp_spamhaus,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25490
2026-08-18 09:09:20,sfp_spamhaus,DEBUG,Checking Spamhaus Zen blacklist: 201.10.10.10.zen.spamhaus.org,25491
2026-08-18 09:09:20,sfp_spamhaus,DEBUG,10.10.10.201 found in Spamhaus Zen DNS,25492
2026-08-18 09:09:20,sfp_spamhaus,ERROR,Spamhaus denied query via public/open resolver,25493
2026-08-18 09:09:20,sfp_talosintel,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25494
2026-08-18 09:09:20,sfp_talosintel,DEBUG,Checking maliciousness of 10.10.10.201 (IP_ADDRESS) with Talos Intelligence,25495
2026-08-18 09:09:20,sflib,STATUS,"Fetching (GET): https://snort.org/downloads/ip-block-list (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",25496
2026-08-18 09:09:20,sflib,STATUS,Fetched https://snort.org/downloads/ip-block-list (5626 bytes in 0.2705533504486084s),25497
2026-08-18 09:09:20,sfp_talosintel,ERROR,Unexpected HTTP response code 403 from Talos Intelligence.,25498
2026-08-18 09:09:20,sfp_isc,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25499
2026-08-18 09:09:20,sflib,STATUS,"Fetching (GET): https://isc.sans.edu/api/ip/10.10.10.201 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",25500
2026-08-18 09:09:21,sflib,STATUS,Fetched https://isc.sans.edu/api/ip/10.10.10.201 (571 bytes in 0.9470441341400146s),25501
2026-08-18 09:09:21,sfp_vxvault,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25502
2026-08-18 09:09:21,sfp_vxvault,DEBUG,Checking maliciousness of 10.10.10.201 (IP_ADDRESS) with VXVault.net,25503
2026-08-18 09:09:21,sfp_spyse,ERROR,You enabled sfp_spyse but did not set an API key!,25504
2026-08-18 09:09:21,sfp_uceprotect,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25505
2026-08-18 09:09:21,sfp_uceprotect,DEBUG,Checking UCEPROTECT blacklist: 201.10.10.10.dnsbl-1.uceprotect.net,25506
2026-08-18 09:09:22,sfp_uceprotect,DEBUG,Checking UCEPROTECT blacklist: 201.10.10.10.dnsbl-2.uceprotect.net,25507
2026-08-18 09:09:22,sfp_cinsscore,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25508
2026-08-18 09:09:22,sfp_cinsscore,DEBUG,Checking maliciousness of 10.10.10.201 with cinsscore.com,25509
2026-08-18 09:09:22,sfp_cybercrimetracker,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25510
2026-08-18 09:09:22,sfp_cybercrimetracker,DEBUG,Checking maliciousness of 10.10.10.201 (IP_ADDRESS) with CyberCrime-Tracker.net,25511
2026-08-18 09:09:22,sfp_hybrid_analysis,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25512
2026-08-18 09:09:22,sflib,STATUS,"Fetching (POST): https://www.hybrid-analysis.com/api/v2/search/terms (proxy=None, user-agent=Falcon Sandbox, timeout=15, cookies=None)",25513
2026-08-18 09:09:22,sflib,STATUS,Fetched https://www.hybrid-analysis.com/api/v2/search/terms (39 bytes in 0.6905906200408936s),25514
2026-08-18 09:09:23,sfp_hybrid_analysis,ERROR,Failed to retrieve content from Hybrid Analysis: Unexpected response status 404,25515
2026-08-18 09:09:23,sfp_hybrid_analysis,DEBUG,No information found for10.10.10.201,25516
2026-08-18 09:09:23,sfp_threatminer,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25517
2026-08-18 09:09:23,sflib,STATUS,"Fetching (GET): https://api.threatminer.org/v2/host.php?q=10.10.10.201&rt=2 (proxy=None, user-agent=SpiderFoot, timeout=10, cookies=None)",25518
2026-08-18 09:09:30,sfp_portscan_tcp,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25519
2026-08-18 09:09:30,sfp_portscan_tcp,STATUS,Scanning 49 ports on 10.10.10.201,25520
2026-08-18 09:09:30,sfp_portscan_tcp,STATUS,Spawning thread to check port: 465 on 10.10.10.201,25521
2026-08-18 09:09:30,sfp_portscan_tcp,STATUS,Spawning thread to check port: 5902 on 10.10.10.201,25522
2026-08-18 09:09:30,sfp_portscan_tcp,STATUS,Spawning thread to check port: 111 on 10.10.10.201,25523
2026-08-18 09:09:30,sfp_portscan_tcp,STATUS,Spawning thread to check port: 9000 on 10.10.10.201,25524
2026-08-18 09:09:30,sfp_portscan_tcp,STATUS,Spawning thread to check port: 2638 on 10.10.10.201,25525
2026-08-18 09:09:30,sfp_portscan_tcp,STATUS,Spawning thread to check port: 80 on 10.10.10.201,25526
2026-08-18 09:09:30,sfp_portscan_tcp,STATUS,Spawning thread to check port: 513 on 10.10.10.201,25527
2026-08-18 09:09:30,sfp_portscan_tcp,STATUS,Spawning thread to check port: 389 on 10.10.10.201,25528
2026-08-18 09:09:30,sfp_portscan_tcp,STATUS,Spawning thread to check port: 123 on 10.10.10.201,25529
2026-08-18 09:09:30,sfp_portscan_tcp,STATUS,Spawning thread to check port: 161 on 10.10.10.201,25530
2026-08-18 09:09:32,sfp_virustotal,STATUS,Found VirusTotal URL data for 10.10.10.201,25531
2026-08-18 09:09:32,sfp_zoneh,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25532
2026-08-18 09:09:32,sfp_botscout,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25533
2026-08-18 09:09:32,sfp_botscout,STATUS,You enabled sfp_botscout but did not set an API key! Queries will be limited to 100 per day.,25534
2026-08-18 09:09:32,sflib,STATUS,"Fetching (GET): https://botscout.com/test/?ip=10.10.10.201&key= (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",25535
2026-08-18 09:09:33,sfp__stor_db,DEBUG,Storing an event: MALICIOUS_IPADDR,25536
2026-08-18 09:09:33,sflib,STATUS,Fetched https://botscout.com/test/?ip=10.10.10.201&key= (6 bytes in 0.5102972984313965s),25537
2026-08-18 09:09:33,sfp_networksdb,ERROR,You enabled sfp_networksdb but did not set an API key!,25538
2026-08-18 09:09:33,sfp_cleantalk,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25539
2026-08-18 09:09:33,sfp_cleantalk,DEBUG,Checking maliciousness of 10.10.10.201 with CleanTalk Spam List,25540
2026-08-18 09:09:33,sfp_multiproxy,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25541
2026-08-18 09:09:33,sfp_multiproxy,DEBUG,Checking maliciousness of 10.10.10.201 (IP_ADDRESS) with multiproxy.org open proxy list,25542
2026-08-18 09:09:33,sfp_dnsresolve,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25543
2026-08-18 09:09:33,sfp_bgpview,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25544
2026-08-18 09:09:33,sflib,STATUS,"Fetching (GET): https://api.bgpview.io/ip/10.10.10.201 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",25545
2026-08-18 09:09:33,sflib,ERROR,Failed to connect to https://api.bgpview.io/ip/10.10.10.201,25546
2026-08-18 09:09:34,sflib,ERROR,Failed to connect to https://api.threatminer.org/v2/host.php?q=10.10.10.201&rt=2,25547
2026-08-18 09:09:34,sfp_threatminer,STATUS,No ThreatMiner info found for 10.10.10.201,25548
2026-08-18 09:09:34,sfp_threatminer,STATUS,No Passive DNS info for 10.10.10.201,25549
2026-08-18 09:09:34,sfp_tool_nbtscan,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25550
2026-08-18 09:09:34,sfp_tool_nbtscan,ERROR,You enabled sfp_tool_nbtscan but did not set a path to the tool!,25551
2026-08-18 09:09:34,sfp_sslcert,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25552
2026-08-18 09:09:34,sfp_sslcert,DEBUG,Testing SSL for: 10.10.10.201:443,25553
2026-08-18 09:09:34,sfp_bgpview,STATUS,No results found for IP address 10.10.10.201,25554
2026-08-18 09:09:34,sfp_viewdns,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25555
2026-08-18 09:09:34,sfp_viewdns,ERROR,You enabled sfp_viewdns but did not set an API key!,25556
2026-08-18 09:09:34,sfp_sorbs,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25557
2026-08-18 09:09:34,sfp_sorbs,DEBUG,Checking SORBS blacklist: 201.10.10.10.dnsbl.sorbs.net,25558
2026-08-18 09:09:34,sfp_malwarepatrol,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25559
2026-08-18 09:09:34,sfp_malwarepatrol,ERROR,You enabled sfp_malwarepatrol but did not provide a receipt ID!,25560
2026-08-18 09:09:34,sfp_mnemonic,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25561
2026-08-18 09:09:34,sflib,STATUS,"Fetching (GET): https://api.mnemonic.no/pdns/v3/10.10.10.201?limit=500&offset=0 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=30, cookies=None)",25562
2026-08-18 09:09:36,sflib,STATUS,Fetched https://api.mnemonic.no/pdns/v3/10.10.10.201?limit=500&offset=0 (43282 bytes in 1.533747911453247s),25563
2026-08-18 09:09:37,sfp_mnemonic,STATUS,Retrieved 132 of 132 results,25564
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for mntcasa.duckdns.org is too old, skipping.",25565
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device-local-faa20a0d-605b-470f-8f82-df950fa5c523.remotewd.com is too old, skipping.",25566
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for rgvp2f9hbf.dattolocal.net is too old, skipping.",25567
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for mail-gateway-02.proxmox.onprem.tanglednetwork.com is too old, skipping.",25568
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device-local-d4baf8a1-ee2d-4baf-bdc6-e91824ac517b.remotewd.com is too old, skipping.",25569
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for mkz.sh is too old, skipping.",25570
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device-local-09589513-ef2e-47c8-96ca-71c99f803ba8.remotewd.com is too old, skipping.",25571
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device-local-450c44f9-fbd4-4ade-914a-70a7f6c1232b.remotewd.com is too old, skipping.",25572
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for y6p82tvf3x.dattolocal.net is too old, skipping.",25573
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device-local-4f41c361-23b1-4c2f-8b8f-a4939e2103ed.remotewd.com is too old, skipping.",25574
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device-local-5cbdbf7d-a960-41cc-a25e-693218f4bcb0.remotewd.com is too old, skipping.",25575
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device-local-dec8d07f-80b9-4762-af8a-61b8c585950c.remotewd.com is too old, skipping.",25576
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device-local-a2816468-55fe-423c-8135-0f1ac0025810.remotewd.com is too old, skipping.",25577
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device-local-7a3df33a-878f-41c8-9f53-1ac1b0c082f8.remotewd.com is too old, skipping.",25578
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device-local-ee723764-7aec-4798-935d-99ca75d11923.remotewd.com is too old, skipping.",25579
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for rgx9jk3dyc.dattolocal.net is too old, skipping.",25580
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device-local-266c47dc-6ba8-4a86-ab4d-43dba0249674.remotewd.com is too old, skipping.",25581
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for bictoryskafka1.r1mvrg.c2.kafka.eu-south-1.amazonaws.com is too old, skipping.",25582
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for appplatform616mskclust.90386y.c4.kafka.us-east-2.amazonaws.com is too old, skipping.",25583
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for wandb-internal.advertising.amazon.dev is too old, skipping.",25584
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device-local-cbfeaeff-fbd6-4f76-85d9-664d977ac158.remotewd.com is too old, skipping.",25585
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for res-in.zbclxuexiao.com is too old, skipping.",25586
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for wxk12-in.zbclxuexiao.com is too old, skipping.",25587
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device-local-6795d68b-2dea-43e5-8854-f179a85e1951.remotewd.com is too old, skipping.",25588
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for ui.ease.produs.ratpritech.com is too old, skipping.",25589
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for api.ease.produs.ratpritech.com is too old, skipping.",25590
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for argocd.home.bandowski.eu is too old, skipping.",25591
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for truescale.bittipaimen.net is too old, skipping.",25592
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for influxdb.home.bandowski.eu is too old, skipping.",25593
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for grafana.home.bandowski.eu is too old, skipping.",25594
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device-local-ad3064ce-6389-43f7-b7b1-f36bd64d1bef.remotewd.com is too old, skipping.",25595
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for tr47683.westeurope1-a.worker.vnet.database.windows.net is too old, skipping.",25596
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device-local-133f24b6-ae21-46c3-b3f7-bcfbbf59c2c4.remotewd.com is too old, skipping.",25597
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for tr47110.westeurope1-a.worker.vnet.database.windows.net is too old, skipping.",25598
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for tr47059.westeurope1-a.worker.vnet.database.windows.net is too old, skipping.",25599
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for vxf8x6fygg.dattolocal.net is too old, skipping.",25600
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for ninjago.cyou is too old, skipping.",25601
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for portainer.vandercruyssen.org is too old, skipping.",25602
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for sbr-01.sblombok.com is too old, skipping.",25603
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for sb-01.sblombok.com is too old, skipping.",25604
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device-local-0397e0b3-00a8-4697-8a2c-39d7034afe92.remotewd.com is too old, skipping.",25605
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for feat--156-qiwi-payout-payments.dyn.sxl.bet is too old, skipping.",25606
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for stage-corm-dev-payments.dyn.sxl.bet is too old, skipping.",25607
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for stage-by-stage-payments.dyn.sxl.bet is too old, skipping.",25608
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for stage-wl-stage-payments.dyn.sxl.bet is too old, skipping.",25609
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for stage-wl-dev-payments.dyn.sxl.bet is too old, skipping.",25610
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for stage-by-dev-payments.dyn.sxl.bet is too old, skipping.",25611
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for stage-kz-dev-payments.dyn.sxl.bet is too old, skipping.",25612
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for stage-kz-stage-payments.dyn.sxl.bet is too old, skipping.",25613
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for test-dyn-qa-task-12345-custom-message-payments.dyn.sxl.bet is too old, skipping.",25614
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for vault.production.aws.emundo.eu is too old, skipping.",25615
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for 3fbkrbmkqj.dattolocal.net is too old, skipping.",25616
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for rfplatform7281mskcl.31av2k.c4.kafka.eu-central-1.amazonaws.com is too old, skipping.",25617
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for vpc-opensearchcapac-5epjdvcldtwa-3cf5ry4bpzfbdxoa3i6gnoxmri.us-east-1.es.amazonaws.com is too old, skipping.",25618
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for rfplatform6025mskcl.1wcz6d.c4.kafka.eu-central-1.amazonaws.com is too old, skipping.",25619
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for control.vpce-096cf309d31c77718-vfp1p38j.s3.ap-northeast-1.vpce.amazonaws.com is too old, skipping.",25620
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for control.vpce-096cf309d31c77718-vfp1p38j-ap-northeast-1c.s3.ap-northeast-1.vpce.amazonaws.com is too old, skipping.",25621
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for bucket.vpce-096cf309d31c77718-vfp1p38j.s3.ap-northeast-1.vpce.amazonaws.com is too old, skipping.",25622
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for bucket.vpce-096cf309d31c77718-vfp1p38j-ap-northeast-1c.s3.ap-northeast-1.vpce.amazonaws.com is too old, skipping.",25623
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for accesspoint.vpce-096cf309d31c77718-vfp1p38j.s3.ap-northeast-1.vpce.amazonaws.com is too old, skipping.",25624
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for accesspoint.vpce-096cf309d31c77718-vfp1p38j-ap-northeast-1c.s3.ap-northeast-1.vpce.amazonaws.com is too old, skipping.",25625
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device-local-44f0f9c7-ffcc-4f0f-8bac-c5acbd0b1ee4.remotewd.com is too old, skipping.",25626
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for kong-internal-admin.us-east-1.prod.navistone.net is too old, skipping.",25627
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for prometheus.eks.us-east-1.prod.navistone.net is too old, skipping.",25628
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for grafana.eks.us-east-1.prod.navistone.net is too old, skipping.",25629
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for vault.us-east-1.prod.navistone.net is too old, skipping.",25630
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for consul.us-east-1.prod.navistone.net is too old, skipping.",25631
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for kong-internal-elb-admin.us-east-1.prod.navistone.net is too old, skipping.",25632
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for airflow.prod.navistone.net is too old, skipping.",25633
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for postgres.ops.trddev.io is too old, skipping.",25634
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device-local-9bb100a5-e2e6-4507-a9e5-2fee71db9a20.remotewd.com is too old, skipping.",25635
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for student-tech.hy516.cn is too old, skipping.",25636
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for _.vpce-096cf309d31c77718-vfp1p38j.s3.ap-northeast-1.vpce.amazonaws.com is too old, skipping.",25637
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for _.vpce-096cf309d31c77718-vfp1p38j-ap-northeast-1c.s3.ap-northeast-1.vpce.amazonaws.com is too old, skipping.",25638
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for www.cloud.n8dns.com is too old, skipping.",25639
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for webmail.cloud.n8dns.com is too old, skipping.",25640
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for mail.cloud.n8dns.com is too old, skipping.",25641
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for admin.cloud.n8dns.com is too old, skipping.",25642
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device-local-f80de70e-3737-4714-8762-753cf2b6e939.remotewd.com is too old, skipping.",25643
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for accesspoint.vpce-05a53832cafe32829-npifza9s.s3.eu-west-1.vpce.amazonaws.com is too old, skipping.",25644
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for accesspoint.vpce-05a53832cafe32829-npifza9s-eu-west-1a.s3.eu-west-1.vpce.amazonaws.com is too old, skipping.",25645
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for control.vpce-05a53832cafe32829-npifza9s.s3.eu-west-1.vpce.amazonaws.com is too old, skipping.",25646
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for control.vpce-05a53832cafe32829-npifza9s-eu-west-1a.s3.eu-west-1.vpce.amazonaws.com is too old, skipping.",25647
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for bucket.vpce-05a53832cafe32829-npifza9s.s3.eu-west-1.vpce.amazonaws.com is too old, skipping.",25648
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for bucket.vpce-05a53832cafe32829-npifza9s-eu-west-1a.s3.eu-west-1.vpce.amazonaws.com is too old, skipping.",25649
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for _.vpce-05a53832cafe32829-npifza9s-eu-west-1a.s3.eu-west-1.vpce.amazonaws.com is too old, skipping.",25650
